id_event,short_title,performer_id,performer_name,average_price,venue_state,id_performer,name_merged,type_performer,taxonomy_id,genre_id,genre_name,postal_code,capacity,combined_venue,combined_address,combined_city,combined_venueid,combined_country
6288436,Iam Tongi,804711,Iam Tongi,183.0,HI,,,,,,,,,Maui Arts & Cultural Center,1 Cameron Way,Kahului,1930.0,US
6139488,David Lee Murphy with Trea Landon,20421,David Lee Murphy,178.0,NV,20421.0,David Lee Murphy,band,2000000.0,450.0,Country,,,The Showroom at the Golden Nugget Las Vegas,301 Fremont Street,Las Vegas,4365.0,US
5899127,The Charleston Christmas Special,300347,The Charleston Christmas Special,96.0,SC,,,,,,,29403,935.0,Charleston Music Hall,37 John Street,Charleston,1209.0,US
6284045,Junius Karr,807968,Junius Karr,37.0,NY,,,,,,,10002,250.0,Mercury Lounge,217 East Houston Street,New York,327.0,US
6226382,Kenya Grace (19+),806898,Kenya Grace,66.0,ON,806898.0,Kenya Grace,band,2000000.0,,,,,Velvet Underground,508 Queen Street West,Toronto,30305.0,Canada
6124302,The Slackers,6109,The Slackers,56.0,DC,,,,,,,20009,700.0,Black Cat,1811 14th St,Washington,1495.0,US
6165386,The Karina Rykman Experiment,688841,The Karina Rykman Experiment,54.0,DC,,,,,,,,,The Atlantis,2047 9th St NW,Washington,521187.0,US
6281217,Pam Tillis,1386,Pam Tillis,88.0,IN,1386.0,Pam Tillis,band,2000000.0,450.0,Country,46992,1500.0,Honeywell Center,275 West Market Street,Wabash,1811.0,US
6146271,The Mountain Goats (18+),1289,The Mountain Goats,73.0,FL,,,,,,,,,The Floridian Social,687 Central Avenue North,St. Petersburg,521012.0,US
6229183,100 gecs,757434,100 gecs,92.0,NY,757434.0,100 gecs,band,2000000.0,458.0,Indie,11378,5000.0,Knockdown Center,52-19 Flushing Avenue,Queens,34723.0,US
6263277,LANY,303766,LANY,124.0,PA,303766.0,LANY,band,2000000.0,457.0,Alternative,,,Stage AE,400 North Shore Drive,Pittsburgh,3386.0,US
6270355,Pink Talking Fish,270766,Pink Talking Fish,57.0,OH,,,,,,,,,Woodlands Tavern,1200 West Third Avenue,Columbus,39078.0,US
6195948,Taking Back Sunday (18+),90,Taking Back Sunday,666.0,NY,,,,,,,,,Mulcahy's Pub and Concert Hall,3232 Railroad Avenue,Wantagh,1773.0,US
6231149,Anberlin with Hawthorne Heights,196,Anberlin,83.0,FL,196.0,Anberlin,band,2000000.0,452.0,Pop,33605,2143.0,The Ritz Ybor,1503 E 7th Ave,Tampa,1034.0,US
6145642,The Bouncing Souls (16+),354,The Bouncing Souls,99.0,NY,,,,,,,10003,2500.0,Webster Hall,125 East 11th Street,New York,463.0,US
6053412,Steve Miller Band,1693,Steve Miller Band,229.0,FL,1693.0,Steve Miller Band,band,2000000.0,472.0,Classic Rock,,,The Sound at Coachman Park,301 Drew Street,Clearwater,4975.0,US
6285626,Martina McBride,1200,Martina McBride,127.0,MA,,,,,,,01852,2800.0,Lowell Memorial Auditorium,50 East Merrimack Street,Lowell,935.0,US
6257600,Collin Raye,2319,Collin Raye,120.0,GA,,,,,,,,,The Eagle at Sugar Hill,5029 West Broad Street Northeast,Sugar Hill,469011.0,US
6281215,John Tesh,983,John Tesh,99.0,MD,,,,,,,21740,1279.0,The Maryland Theatre,21 S Potomac St,Hagerstown,1853.0,US
6258806,Zeneth,807472,Zeneth,128.0,MA,,,,,,,02134,476.0,Brighton Music Hall,158 Brighton Avenue,Boston,1446.0,US
6248374,Todd Dulaney with Fred Hammond,389852,Todd Dulaney,124.0,MD,,,,,,,21201,2443.0,Joseph Meyerhoff Symphony Hall,1212 Cathedral Street,Baltimore,1095.0,US
6221729,Daniel O'Donnell,538,Daniel O'Donnell,124.0,FL,,,,,,,,,Capitol Theatre Outdoor Stage,405 Cleveland Street,Clearwater,430000.0,US
6185026,Peter Noone with Herman's Hermits,2555,Peter Noone,121.0,WV,,,,,,,,,Charleston Theater,200 Civic Center Drive,Charleston,520807.0,US
6093006,Here We Are,164833,Here We Are,112.0,NY,,,,,,,,,The Theater at The Shed,545 West 30th Street,New York,464928.0,US
6137624,Duncan Trussell (18+),54078,Duncan Trussell,98.0,NC,,,,,,,,,Comedy Zone Charlotte,900 Seaboard Street,Charlotte,8502.0,US
6168309,Big Something (18+),17636,Big Something,86.0,MD,,,,,,,,,8X10 Club,10 East Cross Street,Baltimore,464539.0,US
6203698,Nonpoint,1353,Nonpoint,71.0,IN,1353.0,Nonpoint,band,2000000.0,493.0,Rap,,,The Eclectic Room,310 West Wendell Jacob Avenue,Angola,449959.0,US
6129741,Knuckle Puck,262036,Knuckle Puck,84.0,PA,262036.0,Knuckle Puck,band,2000000.0,456.0,Rock,,,Mr. Smalls Theatre,400 Lincoln Avenue,Millvale,358.0,US
6307673,mxmtoon,697419,mxmtoon,212.0,MA,,,,,,,,,Red Room at Cafe 939,939 Boylston Street,Boston,139435.0,US
6283840,Think Machine,807963,Think Machine,42.0,DE,,,,,,,,,The Queen,500 North Market Street,Wilmington,289673.0,US
6107272,Mannheim Steamroller Christmas - Duluth,1184,Mannheim Steamroller,118.0,MN,,,,,,,55802,5333.0,DECC Symphony Hall,350 Harbor Drive,Duluth,367.0,US
6125587,MONOWHALES with Bleeker,798866,MONOWHALES,73.0,ON,,,,,,,M6G 1C4,620.0,The Axis Club,722 College Street,Toronto,681.0,Canada
6087352,Meshuggah with In Flames and Whitechapel,1232,Meshuggah,108.0,PA,,,,,,,,,Wind Creek Event Center,77 Sands Boulevard,Bethlehem,5746.0,US
6157309,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,198.0,DC,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,20004,20173.0,Capital One Arena,601 F Street Northwest,Washington,181.0,US
6011895,Old Dominion,79728,Old Dominion,146.0,KY,79728.0,Old Dominion,band,2000000.0,450.0,Country,40202,17500.0,KFC Yum! Center,1 Arena Plaza,Louisville,4353.0,US
6286996,Henhouse Prowlers,15346,Henhouse Prowlers,43.0,NY,,,,,,,,,Caffe Lena,47 Phila Street,Saratoga Springs,281820.0,US
6295659,Mad Tsai,806783,Mad Tsai,120.0,NY,,,,,,,,,Baby's All Right,146 Broadway,Brooklyn,56718.0,US
5926205,The Carolina Opry,58455,The Carolina Opry,123.0,SC,,,,,,,,,The Carolina Opry,8901 N Kings Hwy,Myrtle Beach,9730.0,US
6250589,Kate Berlant,250970,Kate Berlant,74.0,PA,,,,,,,,,The Fillmore Philadelphia,29 E Allen Street,Philadelphia,78730.0,US
6123014,Judy Collins,1010,Judy Collins,139.0,OH,,,,,,,43215,900.0,Southern Theatre,21 E Main St,Columbus,552.0,US
6108154,Hot Mulligan (Moved from Varsity Theater - Minneapolis),405099,Hot Mulligan,86.0,MN,405099.0,Hot Mulligan,band,2000000.0,457.0,Alternative,,,Fillmore Minneapolis,617 West Broadway Avenue,Minneapolis,490102.0,US
6018623,Straight No Chaser,1703,Straight No Chaser,113.0,OH,,,,,,,44308,2592.0,Akron Civic Theatre,182 South Main Street,Akron,1089.0,US
6164501,Yo La Tengo (18+),2043,Yo La Tengo,239.0,NY,,,,,,,10002,575.0,Bowery Ballroom,6 Delancey Street,New York,719.0,US
6285790,Vienna Teng,1981,Vienna Teng,60.0,OH,,,,,,,44240,642.0,The Kent Stage,175 E Main St,Kent,2443.0,US
6119495,Dirty Honey,310639,Dirty Honey,89.0,KY,,,,,,,40202,900.0,Mercury Ballroom,611 South 4th Street,Louisville,57671.0,US
6225564,A Wilhelm Scream (16+),22908,A Wilhelm Scream,48.0,NY,,,,,,,,,Empire Underground - NY,93 North Pearl Street,Albany,519050.0,US
6033730,Matt Schofield,27680,Matt Schofield,78.0,NH,,,,,,,,,Jimmys Jazz and Blues Club,135 Congress Street,Portsmouth,519488.0,US
6226479,Cherry Poppin' Daddies,444,Cherry Poppin' Daddies,112.0,PA,,,,,,,,,Appell Center for the Performing Arts - Strand Theatre,50 North George Street,York,3623.0,US
6186820,Ricky Skaggs with Kentucky Thunder,1537,Ricky Skaggs,118.0,SC,,,,,,,,,The Riviera Theater,225 King Street,Charleston,520073.0,US
6132560,Gabe Dixon Band,72228,Gabe Dixon Band,77.0,NJ,,,,,,,,,The Vogel at Count Basie Center for the Arts,99 Monmouth Street,Red Bank,518576.0,US
6205293,"Jingle Ball with Nicki Minaj, Ice Spice, Sabrina Carpenter, Flo Rida, & more!",79338,	iHeartRadio Jingle Ball,135.0,GA,79338.0,	iHeartRadio Jingle Ball,band,2000000.0,,,30303,21000.0,State Farm Arena,1 Philips Drive,Atlanta,127.0,US
6286581,A Motown Christmas,31590,A Motown Christmas,74.0,PA,,,,,,,15601,1369.0,"Palace Theatre - Greensburg, PA",21 West Otterman Street,Greensburg,8819.0,US
6287228,Taj Farrant,807678,Taj Farrant,74.0,VA,,,,,,,,,The Beacon Theatre Hopewell,401 N. Main St,Hopewell,63542.0,US
6126582,Carbon Leaf,407,Carbon Leaf,203.0,VA,,,,,,,22305,500.0,Birchmere Music Hall,3701 Mt. Vernon Avenue,Alexandria,595.0,US
6107274,Mannheim Steamroller Christmas - East Lansing,1184,Mannheim Steamroller,183.0,MI,,,,,,,,,Wharton Center,750 East Shaw Lane,East Lansing,1155.0,US
6168243,Craig Owens,10555,Craig Owens,57.0,WI,,,,,,,,,X-Ray Arcade,5036 S Packard Ave,Cudahy,466549.0,US
6218249,New York Voices,772082,New York Voices,92.0,CT,,,,,,,06877,500.0,The Ridgefield Playhouse,80 East Ridge Road,Ridgefield,957.0,US
6245025,The Automatic (18+),782722,The Automatic,53.0,NY,,,,,,,11211,550.0,Music Hall of Williamsburg,66 North 6th St.,Brooklyn,399.0,US
6295820,Finger Eleven,2374,Finger Eleven,35.0,QC,2374.0,Finger Eleven,band,2000000.0,452.0,Pop,,,Petit Campus,57 Prince Arthur East,Montreal,7547.0,Canada
6260014,Wyatt Flores,805517,Wyatt Flores,118.0,GA,805517.0,Wyatt Flores,band,2000000.0,,,30318,600.0,Terminal West,887 West Marietta St NW,Atlanta,7952.0,US
6255751,William Basinski,723448,William Basinski,66.0,NY,,,,,,,,,Pioneer Works,159 Pioneer Street,Brooklyn,71344.0,US
6065595,Tab Benoit,10629,Tab Benoit,97.0,OH,,,,,,,,,Taft Theatre,317 East 5th Street,Cincinnati,1372.0,US
6119124,Interpol,4939,Interpol,194.0,NY,4939.0,Interpol,band,2000000.0,472.0,Classic Rock,10023,2894.0,Beacon Theatre,2124 Broadway,New York,414.0,US
6160160,The Allman Betts Family Revival,805476,The Allman Betts Family Revival,119.0,SC,,,,,,,29303,3217.0,Spartanburg Memorial Auditorium,385 North Church Street,Spartanburg,4119.0,US
6143454,Turnpike Troubadours,15777,Turnpike Troubadours,151.0,SD,15777.0,Turnpike Troubadours,band,2000000.0,450.0,Country,57104,12500.0,Denny Sanford Premier Center,1201 North West Avenue,Sioux Falls,60477.0,US
6227184,Two Minutes To Late Night (16+),697815,Two Minutes To Late Night,61.0,NY,,,,,,,10010,499.0,Gramercy Theatre,127 East 23rd Street,New York,747.0,US
5964024,Half Moon Run,31213,Half Moon Run,223.0,QC,,,,,,,H2X 1K5,2200.0,MTELUS,59 Rue Sainte,Montreal,443.0,Canada
6244112,Sunsquabi,98486,Sunsquabi,52.0,MO,,,,,,,,,Off Broadway,3509 Lemp Avenue,Saint Louis,5714.0,US
6253729,The Lettermen,1829,The Lettermen,91.0,IN,,,,,,,,,Blue Gate Performing Arts Center,760 South Van Buren Street,Shipshewana,515588.0,US
6111230,Ashley McBryde with Will Jones,436785,Ashley McBryde,92.0,WV,436785.0,Ashley McBryde,band,2000000.0,450.0,Country,,,Clay Center,1 Clay Square,Charleston,480.0,US
6233628,Opry Country Christmas Show (21+),807061,Opry Country Christmas Show,303.0,TN,,,,,,,37214,4400.0,Grand Ole Opry House,600 Opry Mills Drive,Nashville,4706.0,US
6157875,Darlene Love,7080,Darlene Love,103.0,PA,,,,,,,19038,1300.0,Keswick Theatre,291 N Keswick Ave.,Glenside,689.0,US
6276851,Sunny Sweeney,16118,Sunny Sweeney,59.0,TX,,,,,,,,,04 Center,2701 South Lamar Boulevard,Austin,456683.0,US
6157311,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,158.0,TN,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,,,FedExForum,191 Beale Street,Memphis,1243.0,US
6073191,Kevin Gates,20099,Kevin Gates,153.0,FL,20099.0,Kevin Gates,band,2000000.0,493.0,Rap,,,Yuengling Center,4202 East Fowler Ave,Tampa,223.0,US
6287230,Dexter and The Moonrocks,802991,Dexter and The Moonrocks,49.0,VA,,,,,,,,,The Broadberry,2729 W. Broad Street,Richmond,60434.0,US
6209478,Majid Jordan (18+),441072,Majid Jordan,108.0,MA,,,,,,,02215,650.0,Paradise Rock Club,967 Commonwealth Ave.,Boston,540.0,US
6143544,Lindsay Stirling,27573,Lindsey Stirling,494.0,RI,,,,,,,,,Providence Performing Arts Center,220 Weybosset Street,Providence,1060.0,US
6296601,Glenn Miller Orchestra,794,Glenn Miller Orchestra,66.0,NY,,,,,,,10591,843.0,Tarrytown Music Hall,13 Main Street,Tarrytown,880.0,US
6130897,Lorie Line,1138,Lorie Line,117.0,IA,,,,,,,,,Hoyt Sherman Place,1501 Woodland Avenue,Des Moines,975.0,US
6192164,La Goony Chonga (18+),707633,La Goony Chonga,80.0,FL,,,,,,,,,The Ground,34 Northeast 11th Street,Miami,465240.0,US
6232380,Morgan Evans,102455,Morgan Evans,56.0,MI,,,,,,,,,Elevation at The Intersection,133 Grandville Ave SW,Grand Rapids,440264.0,US
6276087,Ward Davis,327455,Ward Davis,61.0,IL,,,,,,,,,The Castle Theatre,209 E. Washington St.,Bloomington,5620.0,US
6144302,Pentatonix,20599,Pentatonix,231.0,FL,20599.0,Pentatonix,band,2000000.0,452.0,Pop,,,Hard Rock Live - Hollywood,1 Seminole Way,Hollywood,427539.0,US
6065890,The Glorious Sons with The Blue Stones,110363,The Glorious Sons,104.0,ON,,,,,,,,,TD Place Arena - Ottawa,1015 Bank Street,Ottawa,521200.0,Canada
6127450,Lagwagon,11695,Lagwagon,91.0,ON,,,,,,,,,London Music Hall,178 Dundas Street,London,2503.0,Canada
6144330,Moon Hooch,18284,Moon Hooch,141.0,CT,,,,,,,,,Infinity Hall Hartford,32 Front Street,Hartford,59680.0,US
6135193,Grand Funk Railroad,811,Grand Funk Railroad,135.0,OH,,,,,,,,,People's Bank Theatre,222 Putnam St,Marietta,126908.0,US
6135825,Postmodern Jukebox,272825,Postmodern Jukebox,131.0,MA,,,,,,,,,Cary Hall,1605 Massachusetts Ave,Lexington,58751.0,US
6288548,Elvis Experience,260958,Elvis Experience,150.0,QC,,,,,,,H2X 3K2,2380.0,St. Denis Theatre,1594 St-Denis Street,Montreal,574.0,Canada
6091298,For King & Country,57788,For King & Country,89.0,TX,,,,,,,78219,18797.0,Frost Bank Center,1 AT&T Center Parkway,San Antonio,185.0,US
6283938,Andy Frasco & The U.N.,43173,Andy Frasco & The U.N.,60.0,IN,,,,,,,,,The Vogue Theatre - IN,6259 N College Ave,Indianapolis,8821.0,US
6028118,Andrea Bocelli,5276,Andrea Bocelli,567.0,NY,5276.0,Andrea Bocelli,band,2000000.0,,,10001,20000.0,Madison Square Garden,4 Pennsylvania Plaza,New York,93.0,US
6238954,Allan Rayman,412423,Allan Rayman,61.0,QC,,,,,,,H3J 1N5,589.0,Beanfield Theatre,2490 Rue Notre,Montreal,6101.0,Canada
6232022,Samara Joy,797930,Samara Joy,160.0,NY,,,,,,,,,Apollo Theater,253 West 125th Street,New York,1817.0,US
6248380,Blue Rodeo,332,Blue Rodeo,493.0,ON,,,,,,,M5B 1T7,2752.0,Massey Hall,178 Victoria St.,Toronto,418.0,Canada
6233129,The Oak Ridge Boys,1356,The Oak Ridge Boys,87.0,KY,,,,,,,,,Carson Center,100 Kentucky Avenue,Paducah,1197.0,US
6124354,Jamie Kent with Dan Rodriguez,84610,Jamie Kent,92.0,WI,,,,,,,54911,2100.0,Fox Cities Performing Arts Center,400 W. College Avenue,Appleton,1198.0,US
6113185,Kenny G,69,Kenny G,214.0,IL,,,,,,,,,Arcada Theatre,105 East Main Street,Saint Charles,4131.0,US
6068202, Croce Plays Croce,684791,Croce Plays Croce,108.0,TX,,,,,,,,,DeVitt Jones Theater at The Buddy Holly Hall,1300 Mac Davis Lane,Lubbock,518884.0,US
6112610,The Maine,2672,The Maine,79.0,OK,2672.0,The Maine,band,2000000.0,458.0,Indie,74103,1450.0,Cain's Ballroom,423 North Main Street,Tulsa,421.0,US
6299108,Sons of Serendip,319904,Sons of Serendip,149.0,MN,,,,,,,55102,2206.0,Ordway Center for the Performing Arts,345 Washington Street,Saint Paul,4321.0,US
6244249,Eggy,779420,Eggy,66.0,GA,,,,,,,,,Aisle 5,1123 Euclid Avenue Northeast,Atlanta,4971.0,US
6241468,The Chicago Soul Spectacular,786272,Chicago Soul Spectacular,52.0,IL,,,,,,,60202,250.0,SPACE - Evanston,1245 Chicago Avenue,Evanston,2109.0,US
6257246,Sara Evans,1586,Sara Evans,99.0,IL,,,,,,,61820,16000.0,State Farm Center,1800 S. First Street,Champaign,921.0,US
6093524,Dogstar,804918,Dogstar,238.0,PA,,,,,,,19108,650.0,Underground Arts,1200 Callowhill Street,Philadelphia,8679.0,US
5925625,Madonna,1173,Madonna,631.0,NY,1173.0,Madonna,band,2000000.0,452.0,Pop,,,Barclays Center,620 Atlantic Avenue,Brooklyn,7546.0,US
6026269,Jim Brickman,951,Jim Brickman,101.0,IL,,,,,,,61101,2310.0,Coronado Performing Arts Center,314 N. Main St.,Rockford,1149.0,US
6220716,My 00's Playlist with Nelly with Ashanti and Ja Rule,6348,Nelly,293.0,MN,6348.0,Nelly,band,2000000.0,452.0,Pop,55403,25500.0,Target Center,600 First Avenue North,Minneapolis,135.0,US
6128058,The Menzingers with Microwave,15348,The Menzingers,93.0,KS,,,,,,,66044,1050.0,Liberty Hall,644 Massachusettes,Lawrence,789.0,US
6271886,Bettye LaVette,290,Bettye LaVette,102.0,NY,,,,,,,,,Iridium Jazz Club,1650 Broadway,New York,5603.0,US
6048520,Stranger In The Night,803513,Stranger In The Night,150.0,QC,,,,,,,,,Cabaret du Casino de Montreal,1 Avenue du Casino,Montreal,125066.0,Canada
5981119,Wayne Newton,1997,Wayne Newton,129.0,IL,,,,,,,60432,1966.0,Rialto Square Theatre,102 N Chicago,Joliet,721.0,US
6266351,elmora (18+),808316,elmora,36.0,NY,,,,,,,10002,250.0,Mercury Lounge,217 East Houston Street,New York,327.0,US
6178379,Peter Mayer,35994,Peter Mayer,74.0,MO,,,,,,,63112,750.0,Delmar Hall,6133 Delmar Blvd.,St. Louis,397902.0,US
6286356,Walker & Royce,161849,Walker & Royce,41.0,FL,,,,,,,,,Myth Nightclub,333 East Bay Street,Jacksonville,241590.0,US
6094673,The Jinkx and Dela Holiday Show - Austin,292405,Jinkx Monsoon,149.0,TX,,,,,,,,,Bass Concert Hall,2350 Robert Dedman Drive,Austin,420.0,US
6096708,Parliament Funkadelic featuring George Clinton,16412,Parliament Funkadelic,112.0,TX,,,,,,,,,Austin City Limits Live at The Moody Theater,310 West Willie Nelson Boulevard,Austin,3670.0,US
6130406,Exodus,711,Exodus,83.0,NE,,,,,,,,,Slowdown,729 North 14th Street,Omaha,942.0,US
6136213,Jazz Is Dead,200704,Jazz Is Dead,66.0,AL,,,,,,,35233,1300.0,Iron City,513 22nd Street South,Birmingham,38866.0,US
6231819,We Are Scientists,1999,We Are Scientists,53.0,PA,,,,,,,,,Johnny Brenda's,1201 N. Frankford Ave,Philadelphia,3531.0,US
6197986,Pink Martini,1442,Pink Martini,131.0,AZ,,,,,,,,,Yavapai College Performance Hall,1100 E. Sheldon,Prescott,1776.0,US
6117151,Big Wreck,14565,Big Wreck,78.0,CO,,,,,,,80205,1611.0,Marquis Theater - Denver,2009 Larimer Street,Denver,3053.0,US
6054986,Home Free,75262,Home Free,97.0,MO,,,,,,,,,The Factory STL,17105 North Outer 40 Road,Chesterfield,518878.0,US
6299807,Avery Anna (21+),799140,Avery Anna,80.0,NE,,,,,,,,,Barnato,225 N 170th St,Omaha,515743.0,US
6184790,Andrew Bird,198,Andrew Bird,190.0,IL,,,,,,,,,Fourth Presbyterian Church,126 East Chestnut Street,Chicago,1586.0,US
6177739,Jessica Audiffred (18+),513570,Jessica Audiffred,80.0,TN,,,,,,,,,Exit/In,2208 Elliston Place,Nashville,1082.0,US
6128217,DJ Matt Bennett (18+),797255,DJ Matt Bennett,74.0,MI,,,,,,,48201,2200.0,The Fillmore Detroit,2115 Woodward,Detroit,442.0,US
6145864,Living Legends (21+),2480,Living Legends,88.0,UT,,,,,,,84101,1200.0,The Depot - Salt Lake City,400 West South Temple,Salt Lake City,624.0,US
6287631,Toubab Krewe (21+),2701,Toubab Krewe,40.0,SC,,,,,,,,,Charleston Pour House,1977 Maybank Hwy,Charleston,5083.0,US
6276767,Zeds Dead (18+)  - 3 Day Show Pass ,9722,Zeds Dead,535.0,IL,9722.0,Zeds Dead,band,2000000.0,452.0,Pop,,,The Salt Shed,1357 North Elston Avenue,Chicago,519998.0,US
6218162,Yussef Dayes,796628,Yussef Dayes,257.0,TX,,,,,,,,,Empire Control Room & Garage,606 East 7th Street,Austin,13419.0,US
6162500,Abraham Alexander,770960,Abraham Alexander,231.0,TX,770960.0,Abraham Alexander,band,2000000.0,,,75201,1704.0,Majestic Theatre - Dallas,1925 Elm Street,Dallas,3621.0,US
6178500,Riot Ten,318688,Riot Ten,104.0,MO,,,,,,,,,The Truman,601 East Truman Road,Kansas City,108238.0,US
6065683,Andrew McMahon In The Wilderness,2254,Andrew McMahon In The Wilderness,85.0,ID,,,,,,,83702,1000.0,Knitting Factory Concert House - Boise,416 S. 9th Street,Boise,452.0,US
6200121,Squirrel Nut Zippers,1671,Squirrel Nut Zippers,78.0,WI,,,,,,,,,Turner Hall Ballroom,1034 North 4th Street,Milwaukee,3728.0,US
6218354,Kenya Grace (19+),806898,Kenya Grace,56.0,ON,806898.0,Kenya Grace,band,2000000.0,,,,,Velvet Underground,508 Queen Street West,Toronto,30305.0,Canada
6288738,Bravo the Bagchaser,807693,Bravo the Bagchaser,99.0,TX,,,,,,,75226,600.0,Trees - Dallas,2709 Elm Street,Dallas,3534.0,US
6281399,The Iron Maidens,65029,The Iron Maidens,53.0,TX,,,,,,,75206,1750.0,Granada Theater,3524 Greenville Ave,Dallas,588.0,US
6283997,Jeffrey Foucault (18+),15379,Jeffrey Foucault,52.0,WI,,,,,,,,,High Noon Saloon,701 E. Washington Ave,Madison,4836.0,US
6097422,"K-Love Christmas Tour with Danny Gokey, Natalie Grant and Mac Powell",261430,K-Love Christmas Tour,74.0,CO,,,,,,,,,Pueblo Memorial Hall,1 City Hall Place,Pueblo,50497.0,US
6271720,Cathedral Bells,794376,Cathedral Bells,60.0,UT,,,,,,,,,Kilby Court - Salt Lake City,741 Kilby Court,Salt Lake City,1593.0,US
6253148,Koji,23717,Koji,78.0,IL,,,,,,,,,Beat Kitchen,2100 West Belmont Avenue,Chicago,3320.0,US
6200009,Blue October,330,Blue October,126.0,KS,,,,,,,67202,1281.0,Orpheum Theatre - Wichita,200 North Broadway,Wichita,2602.0,US
6181287,Zeds Dead with TRUTH (18+),9722,Zeds Dead,284.0,IL,9722.0,Zeds Dead,band,2000000.0,452.0,Pop,,,The Salt Shed,1357 North Elston Avenue,Chicago,519998.0,US
6110975,Dan Deacon,532,Dan Deacon,63.0,TX,,,,,,,78212,450.0,Paper Tiger - San Antonio,2410 North Saint Mary's Street,San Antonio,740.0,US
6132773,Mersiv with Minnesota (18+),692209,Mersiv,123.0,MA,,,,,,,,,Big Night Live,110 Causeway St,Boston,484264.0,US
5996107,Randy Rogers Band & Casey Donahew,1494,Randy Rogers Band,34.0,OK,1494.0,Randy Rogers Band,band,2000000.0,450.0,Country,,,Lucas Oil Live at WinStar World Casino and Resort,21806 World Way Dr,Thackerville,1230.0,US
6129372,Joe Sambo with Joey Harkum,385147,Joe Sambo,45.0,MO,,,,,,,64111,2300.0,Uptown Theater - KC,3700 Broadway,Kansas City,446.0,US
6025671,Skid Row with Buckcherry,1635,Skid Row,86.0,ID,,,,,,,,,Revolution Concert House & Event Center,4983 North Glenwood Street,Garden City,9119.0,US
6164355,Swingin Little Christmas,697783,Swingin Little Christmas,126.0,AZ,,,,,,,,,Virginia G. Piper Theater,7380 E. Second Street,Scottsdale,17132.0,US
6039864,Neffex,677939,Neffex,94.0,AZ,,,,,,,85016,200.0,The Rebel Lounge - Phoenix,2303 E. Indian School Road,Phoenix,78793.0,US
5973364,The Fab Four,717,The Fab Four - The Ultimate Tribute,132.0,CO,,,,,,,,,Pikes Peak Center,190 South Cascade Avenue,Colorado Springs,655.0,US
6138760,Piano Man,269261,Piano Man,127.0,NV,,,,,,,89109,5067.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,3667 Las Vegas Blvd S,Las Vegas,4361.0,US
6092428,Rick Springfield,66,Rick Springfield,127.0,AZ,,,,,,,85701,1800.0,Rialto Theatre,318 E Congress St,Tucson,159.0,US
6116341,Jazmin Bean,805657,Jazmin Bean,87.0,AZ,,,,,,,85004,250.0,Valley Bar,130 N Central Ave,Phoenix,71620.0,US
6092681,Lil Tjay,698868,Lil Tjay,103.0,CA,698868.0,Lil Tjay,band,2000000.0,493.0,Rap,,,Hollywood Palladium,6215 Sunset Boulevard,Los Angeles,465.0,US
6135219,The Bobby Lees,718687,The Bobby Lees,72.0,CA,,,,,,,,,Constellation Room at The Observatory,3503 S Harbor Blvd,Santa Ana,83585.0,US
6209482,Yendry,806779,Yendry,65.0,CA,,,,,,,90026,500.0,Echoplex,1154 Glendale Boulevard,Los Angeles,1014.0,US
6209233,Treaty Oak Revival (21+),800864,Treaty Oak Revival,105.0,AZ,,,,,,,,,191 Toole,191 E Toole Ave,Tucson,58073.0,US
6251531,"Cody Jinks with Josh Morningstar, Tennessee Jet, and Bryan Martin",87766,Cody Jinks,244.0,TX,87766.0,Cody Jinks,band,2000000.0,450.0,Country,76164,6000.0,Billy Bob's Texas,2520 Rodeo Plaza,Fort Worth,305.0,US
6180105,Alexandra Kay,732602,Alexandra Kay,80.0,UT,,,,,,,,,The Grand At The Complex,537 W 100 S,Salt Lake City,13185.0,US
6288607,The Lil Smokies (16+),279315,The Lil Smokies,75.0,CO,,,,,,,80206,400.0,Bluebird Theater,3317 E Colfax Ave,Denver,555.0,US
6280169,Maxo,179131,Maxo,102.0,CA,,,,,,,90026,500.0,Echoplex,1154 Glendale Boulevard,Los Angeles,1014.0,US
6307868,Son Little,279387,Son Little,50.0,CO,,,,,,,,,The Armory,314 E. Mountain Ave,Fort Collins,61310.0,US
6270392,Gabriel & Dresden (21+),7928,Gabriel & Dresden,53.0,TX,,,,,,,,,It'll Do Club,4322 Elm Street,Dallas,41185.0,US
6255677,Grieves,12134,Grieves,69.0,WA,,,,,,,98121,525.0,The Crocodile,2200 2nd Avenue,Seattle,1156.0,US
6266383,That Mexican OT,805404,That Mexican OT,87.0,CA,,,,,,,,,Ace of Spades,1417 R Street,Sacramento,3806.0,US
6254667,Kings of Thrash,802107,Kings of Thrash,94.0,CA,,,,,,,90069,500.0,Whisky a Go Go,8901 Sunset Boulevard,West Hollywood,2477.0,US
5942025,Opium,142276,Opium,5713.0,NV,,,,,,,,,Opium Theatre at the Cosmopolitan of Las Vegas,3660 North Las Vegas Boulevard,Las Vegas,479961.0,US
6222404,Eem Triplin,806127,Eem Triplin,49.0,NM,,,,,,,87102,920.0,Sunshine Theater,120 Central Ave SW,Albuquerque,786.0,US
